reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
f4e686e9-1723-4cf8-a2cb-468424e97519,yudhi patel,https://play-lh.googleusercontent.com/a-/ACB-R5Sh1xzjlpkwNI2epViM_YRPCbb1EhZxSuHTTIc44w,"have enough money in my bank account but when I try to pay for something online, it shows insufficient funds. Why?",1,0,2.0.9,2023-04-23 14:03:12,"Hi Yudhi! Regret the hassle. We have escalated your issues to our team, but it's taking a longer time than expected. However, we are following up with our team to get this completed at the earliest. Your patience is much appreciated.- AS.",2023-04-25 11:39:06
e33ad6ed-5247-474e-8f72-a946f5c7ac3a,SAMIRAN RANA,https://play-lh.googleusercontent.com/a-/ACB-R5RmQk74WhSA51UGM0rnmvByu0A9-O_hPpi1G0wCtA,Bad service,1,0,,2023-04-22 11:19:08,"Hey Samiran! We'd like to understand what went wrong! It'd be great if you could reach out to our Live chat support by navigating through the Menu->Support section in the NiyoX app. Alternatively, you can also fill the form link: https://tinyurl.com/niyox-userdetails and we will connect with you right away to have it addressed at the earliest.- AS.",2023-04-22 11:26:52
1e9d5a7f-b8c6-49e9-9714-ed1dc96fc54c,abc def,https://play-lh.googleusercontent.com/a-/ACB-R5QnvzuqJhReKecE4uvve-2SdoWk41hMZ1KA_AX5,Most faltu services provided by this app Don't open any account using this,1,0,,2023-04-21 08:45:58,Hey There! We're uncertain about the reason for your discontent. We'd like to take a closer to understand better. Kindly reach out to our live chat support or fill out the form link https://tinyurl.com/niyox-userdetails/ for our team to assist you. .- RN.,2023-04-21 09:00:03
d35cf17c-13da-454d-91c6-acef788d5dee,Prince Sariful,https://play-lh.googleusercontent.com/a/AGNmyxa7ryqjv4bCPbKjibgzO7lAKZOEJWjUQdw2T6Gq=mo,Wow,1,0,2.0.9,2023-04-21 07:40:27,Hey Prince! There seems to be a mismatch in your review and rating. Our team would like to take a closer look at your concern to understand it better. It'd be great if you can reach out to our Live chat support or fill out the form link https://tinyurl.com/niyox-userdetails/ for assistance. - RN.,2023-04-21 08:12:21
225f1605-ab96-41e2-b15c-a2465231be45,Imran,https://play-lh.googleusercontent.com/a/AGNmyxbWp8QsxC2PmSJIE_JPy8EvLpI8XJOuzN3brCc6=mo,Worst customer service I'm awaiting from 2 days to unlock my account.. Equitus bank not response to niyox customer... Customer services Tollaay waste....,1,0,2.0.9,2023-04-21 00:13:39,"Hey Imran! This is certainly not the experience we had in the palette for you. We'd like to take a closer look to understand better. As we're unable to fetch your details against the username, request you to reach out to our Live chat support or fill out the form link https://tinyurl.com/niyox-userdetails/ for our team to assist you better. - RN.",2023-04-21 08:15:41
7273c8ae-732b-4b38-8240-991d192f6d5c,RISHI MEHRA,https://play-lh.googleusercontent.com/a/AGNmyxa2Htv79Lo7VB2kvUTNDYrAdMnbIKvE_PvC68_O=mo,Bahut 3rd class app h hamesha account freeze ho jata h,1,0,2.0.9,2023-04-20 17:46:04,"Hi Rishi, The inconvenience is deeply regretted. We are uncertain about the issue that you are facing; however, we attempted to retrieve your contact details with this username but were unsuccessful. Requesting you share your registered details using this link https://tinyurl.com/niyox-userdetails/ for us to connect and assist you better.- PG.",2023-04-20 18:27:04
9cdd4d4f-de87-4075-9844-0cedb6a5d066,Satyam,https://play-lh.googleusercontent.com/a-/ACB-R5RXaiXG3M-_q1uYpsazIK9_CrRN_y7c7kWEuKg6wg,Why did you keep the sms permission mandatory on Android while this is not mandatory on iOS?? I am not able to open account and not ready to give the unnecessary permissions!!,1,0,,2023-04-19 19:05:30,"Hey Satyam! As per the policies of the bank, sim permission is mandatory to get the user onboard digitally. We regret the inconvenience and appreciate your understanding in this regard. - PR.",2023-04-19 19:21:26
4fd4de45-a8b4-4193-af96-e73eefd7fffa,Mayur Raut,https://play-lh.googleusercontent.com/a-/ACB-R5QYUgFEjSP_ltw9u0OyngwBArHsmqAtM9XVocpbJw,Opening account here means waiting for ages. 1 mahine se account he open kar rahe hai ye log.. Faltu bank,1,0,2.0.9,2023-04-19 15:37:12,"Hey Mayur! Let us have this checked for you real quick! Could you write to us at onb-equitas@goniyo.com with the error screenshot or fill the form through the link: https://tinyurl.com/niyox-userdetails so that we can pick this up for you? Worry not, we're always here to help!- AS.",2023-04-19 15:52:43
3be15845-764d-436b-a864-73612e01f668,Sumana Shaikh,https://play-lh.googleusercontent.com/a/AGNmyxbokbqsOzx696NIIHb8uZBCzUdS-41YkvJMr8oM=mo,Kyc still not updated to full kyc account,1,0,2.0.9,2023-04-19 11:44:19,"Hi Sumana, we tried connecting with you over a call, sadly, the calls went unanswered. Please be informed that the KYC issue has been resolved and our team has sent a communication to your registered email referring the steps to complete the KYC. If you face any issues, kindly write to us at global.escalation@goniyo.com to assist you better. - KK.",2023-04-19 14:59:29
ecd90bb8-1b49-4142-b610-01be353fecfd,Asiya Banu,https://play-lh.googleusercontent.com/a/AGNmyxZcBIONe7jxo9qlVtxENigxlFRExancaqbN7LjO=mo,Frod bank,1,0,,2023-04-19 03:14:54,"Hi Asiya, we tried reaching your number but the number is out of coverage area. Kindly let us know your preferred time slot along with an alternative contact number by filling out the form link here: https://tinyurl.com/niyox-userdetails/ so that we can connect to understand better. - MR.",2023-04-19 09:01:18
89dc07fa-6af1-444f-8a36-d9057c2f7e0d,Sumit choudhary,https://play-lh.googleusercontent.com/a-/ACB-R5Rwkz8lsC2tSSjhKyICQqAI8f9hDrjaBYOZ_8xX9Q,Fake bank pls dont open bank account in this bank,1,0,1.0.87,2023-04-18 14:10:17,"Hi Sumit, our sincere apologies for the hassle caused. We'd love to get this checked & understand what went wrong, however, we're unable to find your account details with your username. Could you please write to us at niyox.escalations@goniyo.com with your registered email ID so that we can have a look and assist you further? - SK.",2023-04-18 14:24:42
ca33aedd-f0f2-4a65-a204-3c5c8c2b0317,Gaurav Chaudhary,https://play-lh.googleusercontent.com/a/AGNmyxbMiXgIbXAZkpqXu7XmFtBGH5JPVO5zxY-xkxW5=mo,Worst app .. Waiting since 20 minutes but only loding,1,0,2.0.9,2023-04-18 09:26:41,"Hi Gaurav, seems like there's a glitch.🤐 We request you to write to us at niyox.escalations@goniyo.com with your registered email ID attaching a screenshot of the error or simply fill the form through the link: https://tinyurl.com/niyox-userdetails so that we can connect & resolve this for you!- MR.",2023-04-18 09:32:29
0327c595-6fc0-4ea2-bf6c-73d7a03fe998,Aryaman Raheja,https://play-lh.googleusercontent.com/a-/ACB-R5TcpOV-3GIk2l4sR4TYKl25LeBpb6-6EvXncE5-,Worst bank app 🤧,1,0,2.0.9,2023-04-17 22:05:38,"Hi Aryaman, we tried reaching your number but the calls are not getting connected. Please share your alternative contact details by clicking by filling the form link https://tinyurl.com/niyox-userdetails or reach out to our Live chat support and we will connect with you right away to have it addressed at the earliest. - MR.",2023-04-18 11:01:23
949143a5-18dd-42e4-8d01-a616017d273d,Rahul bhardwaj A,https://play-lh.googleusercontent.com/a-/ACB-R5SrYMA9gAYrul-LL-0VkBn0XrbpU260fj1FJ9GeNQ,bad 😞 experience...,1,0,2.0.9,2023-04-17 09:06:29,"Hi Rahul, we'd like to understand what went wrong! It'd be great if you could reach out to our Live chat support by navigating through the Menu->Support section in the NiyoX app. Alternatively, you can also fill the form link: https://tinyurl.com/niyox-userdetails and we will connect with you right away to have it addressed at the earliest.- MR.",2023-04-17 09:17:40
