reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
ebc4afde-ec64-4502-af0c-f439cc0db64f,Ansari Naushad,https://play-lh.googleusercontent.com/a-/ACB-R5TayS7CV3kY2z7tptMKyzHawoYu-hCk1FMEYK1R,Finally 4 mahine baad bank ne mera lien hata liya hai,4,0,10.4.2,2023-04-22 19:53:30,"Hi Ansari Naushad, the glitch was due to the bank's server, kindly send an email with a screenshot at help@instantpay.in, we would be happy to help you.",2023-02-09 11:17:00
20602abf-9539-4e78-8ba7-4b0c116a7cfe,Ravi Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5ROVHo7Vq-P64vxw4TBviVUPAWcgXrLAZzFvaZBnA,Very Nice app,4,0,,2023-04-22 06:24:22,"Thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write in to us at help@instantpay.in. We'll do our best to incorporate the same and earn a five star rating from you.",2023-04-24 11:36:14
fad816f2-9b4a-4b58-be92-f1173848dd78,mahaguru solution,https://play-lh.googleusercontent.com/a-/ACB-R5QVCff36tQ9JQs8QAQOru2XkVjHDQfqTOez4IEFRA,Nice one,4,0,10.3.39,2023-04-16 20:41:55,,
7accee16-337f-42dc-b89e-c1cb49056f14,Preet Leela Dabar,https://play-lh.googleusercontent.com/a-/ACB-R5QtBAsazJatyGndxXgQDVuiTtNeQpuI26sr3bTKcQ,Its nice app.. but visible the icon of utilitii payment all time so we dont have to find it hardly..,4,0,10.3.36,2023-03-22 11:45:09,"Hi, Thank you for your suggestions. We will try and incorporate them upcoming versions.",2023-03-22 14:06:44
7858ba36-2dbc-48d6-8e61-e7acf81496d5,ADITYA RAJ,https://play-lh.googleusercontent.com/a/AGNmyxYsHpOKkXLycrOt4CjtYnrPioL4vAHmBZJG0ca8=mo,Good app but new version has payout options not work.please resolve it.,4,0,10.3.34,2023-03-16 02:59:54,,
2f7f00a0-d12f-4841-a8c9-a054cd2415ed,Bhai Jitendra,https://play-lh.googleusercontent.com/a-/ACB-R5RSc0rnyv6QyexJ0_MMLOgimOIoDu1thngK9uYnFg,"Is me Emandate, nach diya jay ta ki customer se payment connection karne mein behatar hoga",4,0,10.3.32,2023-03-02 21:12:28,,
da36a191-228f-48d4-aea9-2085614d33ea,Roshan Mandal,https://play-lh.googleusercontent.com/a/AGNmyxbYrJnk1dUme6CxgNQ_FeIksjdhfsIa14TC_YOG=mo,Good app,4,0,10.3.32,2023-02-25 08:42:53,,
89c2e806-1520-4429-bc73-69316b91c090,GVS PLAYZ,https://play-lh.googleusercontent.com/a-/ACB-R5TaKJW1UU2QLQkzIqTRnlNbU9UTeqElPu83xPfi,Its nice to use but remittance page back button is not working keep to solve it,4,1,10.3.32,2023-02-24 07:58:42,,
f7dea779-23ae-4fcc-b747-44ba20ba329e,Nadimidoddi Peddanna,https://play-lh.googleusercontent.com/a-/ACB-R5RAf3KKY45dwiL8zjozOKVx-4VM1zwp537UurvBnw,Good,4,1,10.3.26,2023-01-30 18:23:52,,
cc1ab354-7e8e-4027-a453-ba03d2465316,MUJEEB ANSARI,https://play-lh.googleusercontent.com/a-/ACB-R5SVd4KsNRO_irUdg_ePURRNjMjqTYzpLQUt2HQDD7Y,Good services,4,0,10.3.30,2023-01-29 10:28:30,,
1652d485-56a8-414c-9e69-ee9c31e5af0d,mandar kadam,https://play-lh.googleusercontent.com/a/AGNmyxaYCeHGFsi7397WiIPpsUeWsr_PTPGl1eBUG7I=mo,"We have just finished closing our third loan with Instantpay. it has been so easy to work with them, and we appreciate being able to establish a new relationship with Instantpay moving forward in the future.",4,0,,2023-01-27 15:25:19,,
5270351c-f024-4257-af67-788eb06b90cd,Sudartha Barman,https://play-lh.googleusercontent.com/a-/ACB-R5T_MVjBclRW14oxedmwX7qObXyFg37nl2EdMuV_YA,Good,4,0,10.3.29,2023-01-24 19:01:12,,
7c6c8769-f7c3-48dc-ad50-e9c3748ec8bf,guru swamy,https://play-lh.googleusercontent.com/a-/ACB-R5TZFk_dfTthf92k0J8exHHYBEGz-V_sI-jY3oPm3A,Excellent,4,0,10.3.28,2023-01-20 12:37:03,,
8bb521df-b2a5-4cc7-90cb-c942dd114778,Kapil Prasad,https://play-lh.googleusercontent.com/a/AGNmyxZdLH56h1OEDi5tqncSLM-XqG968IlYPbPwclzK=mo,I like the,4,0,10.3.28,2023-01-19 11:34:53,,
fcdbd51d-e2b8-4f5e-b857-24669fc90b6e,RANJEET MISHRA,https://play-lh.googleusercontent.com/a-/ACB-R5TYmktq3Kg6MIPP7Z7r2gR2JLVTpSDSbHwS6f0n7Q,Good application but many time updates Or chenge interface.,4,1,10.3.27,2023-01-17 11:35:21,,
dc12a9cc-2caf-45ba-a43e-cf5fd84095de,Rajnish Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5SwgIATEHk3iExGUeNGS2CpAabq_eWhlPczX6ZoYw,This app is easy to use and user face are very easy and handling in a easy way.,4,2,10.3.26,2023-01-13 09:37:56,,
85f8d40b-0e73-4312-80b6-929a0e7359ff,Santosh Kumar Maurya,https://play-lh.googleusercontent.com/a-/ACB-R5SmaeGgiBAK7HSpMWw9V_KjozYsO0aEV9yUXBx6Xg,Good app,4,0,10.3.26,2023-01-13 08:08:00,,
fb228c03-a866-4778-8bae-24ff8ef4d817,Balu 1989daddy,https://play-lh.googleusercontent.com/a-/ACB-R5Qf6M5oXPZjlKgSQkh_uDBJ1YNSeHtsQjYUUumyC5I,Nice,4,0,10.3.23,2023-01-07 08:22:19,,
3b91d087-90a9-4458-85f7-3667a359ecc8,Mukesh Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5SCBVh5lqJB8IqcjYII_vgOpk-YtSx1ozgrAL9WSw,Good app,4,0,10.3.23,2023-01-04 09:33:29,,
bc2f4d39-627b-43d5-9269-98518808e053,CYBER CAFE SOLUTION,https://play-lh.googleusercontent.com/a-/ACB-R5Tb6tuzw0_A5ZFquCiOXULZSyvIO5MV_HMPKID-,Good,4,0,10.3.24,2023-01-04 09:19:54,,
