reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
55782528-7cd6-4d69-9eac-ba7163f529b1,Mayank Mishra,https://play-lh.googleusercontent.com/a-/ACB-R5SJiL_y8q0naqgiaCirHM4oPV48cWZzxS_aay-QJw,App not opening crashing instantly.,2,0,4.0.1.6,2023-04-24 13:09:24,"
Hi Mayank, thank you for letting us know about the issue you have faced while trying to login to CRED. We shall find out why the app is crashing abruptly and fix the issue on priority. Please send us an email with a screen recording of the error to pearl@cred.club and we'll reach out to you soon to assist you further.",2023-04-25 13:16:08
84ae9fca-0f55-4c1c-9862-945c93c87cbc,Kamlesh Kumar Yadav,https://play-lh.googleusercontent.com/a-/ACB-R5QKDe-KBGh7lGKkBVbotsZgg9i-UXXwCncND3bm4A,"Hello Team Cred, it's not working in my Oppo A74 after software update of Android13 even though I had reinstalled more than twice. When open the app whole screen looks white or black every time. Before update it was working well in same handset, while all other apps are performing well as it is but why only Cred is not working. Can u suggest or fix these bugs. Still Cred is not working in Android 13, How much time it will take to resolve these issues??",2,1,4.0.1.6,2023-04-24 07:30:19,"
Hi Kamlesh, it’s always important for us to keep up to our member's expectations. We would like to investigate the concern, please share your contact details with us at pearl@cred.club so that we can resolve the issue at the earliest.







",2023-03-28 16:50:13
d359373b-7b00-4316-827e-70602955f796,Arpan Karna,https://play-lh.googleusercontent.com/a-/ACB-R5R2mHzI54HkJWCeWlLGCKpXbT-3aRlwDHkGeb9JZMg,App is simply crashing.,2,0,4.0.1.6,2023-04-24 00:34:48,"
Hi Arpan, we understand that your CRED app is crashing during use interrupting the user experience. We shall find out why this is happening and fix the issue on priority. We'll reach out to you shortly to look into this and assist you further.",2023-04-24 20:23:38
0f439c38-5271-4420-83ed-5e3939917768,Arun Mohan,https://play-lh.googleusercontent.com/a-/ACB-R5QQFUQPlomaCOQcDxhucC-k-zGj7s8n5IWXBhSi-LE,It was working good but suddenly cred has stopped showing just one of my credit card bill the rest of cards are working properly don't know what happened do cred have any customer care number or facility...,2,0,,2023-04-23 20:45:25,"
Hi Arun, we understand that you are unable to access the statement and due payment details for one of your cards and we shall find a fix to this on priority. Our team will reach out to you soon to investigate this and assist you further.",2023-04-24 18:27:26
574ff3c9-a722-41b0-91e5-d30582a6c887,Srirang Gawli,https://play-lh.googleusercontent.com/a-/ACB-R5SkgkE7yTv2nU1SXcTVXU0mRT2Q8SH_5nuV90VzFg,"The app experience is very poor, the text sizes are very tiny and very difficult to read the information. Also quit difficult to understand its features.",2,0,4.0.1.6,2023-04-23 20:15:49,"
Hi Srirang, thank you for sharing your feedback on CRED and its features. We would like to find out more about the points you have shared and hear your thoughts on how we can make your experience better. We will get in touch with you soon to discuss the details and answer any query you may have.",2023-04-24 17:54:02
1ffa99b8-8299-4ccf-9e6e-3ecee6250190,Hemant Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5QKk_saWXOM1SX_Af47n-c1mGCbd__Slh1vLa8C,"2 star for paying cc bills the only good thing abt this app. Nothing else is good abt this app, its waste of time spinning the wheels for jackpot.",2,0,4.0.1.6,2023-04-23 19:46:51,"
Hi Hemant, thank you for sharing your feedback on CRED and its features. We understand that you are happy with the payments made on the app but we are yet to meet your expectations with the rewards offered on CRED. Please write to us at pearl@cred.club and our team will reach out to you right away to discuss your concerns in detail.
",2023-04-24 17:36:29
e341f144-c177-410a-aa17-35ced0929fc7,Yaghnesh Mishra,https://play-lh.googleusercontent.com/a-/ACB-R5Rs9ziJNLWh7tn5c1owqutxW78mzjCEUuz3-p2vIi0,Cashback on scan and pay is myth. Giving useless coins.,2,0,4.0.1.6,2023-04-23 19:40:53,"
Hi Yaghnesh, we understand that you are not happy with the cashback recently won on CRED and we wish to connect with you to find out how we can meet your expectations with the same. Please send your feedback and suggestions to pearl@cred.club and our team will reach out to you soon to discuss the details.
",2023-04-24 17:28:14
c247bad8-d33a-4046-914e-818c197ef4f7,Kavitha Karunakaran,https://play-lh.googleusercontent.com/a/AGNmyxbmCaIEIUHhnlOjJd2SuLNS3XFClrKlXCVZaHs=mo,Scan and pay as well as UPI payment via third party apps are not working after latest update. There is no issue related to bill payment though. Can you please fix them?,2,0,4.0.1.6,2023-04-23 18:37:25,"
Hi Kavitha, we understand that you are having trouble making UPI payments on CRED the recent UI update. Please don't worry, we will reach out to you soon to look into the issue and get back to you with a resolution to your query at the earliest.",2023-04-24 17:26:06
1a81bcca-03c3-4ecb-af44-c451ddc098c1,Akash,https://play-lh.googleusercontent.com/a-/ACB-R5TYIbICJO5HuQqrwpJO0DC1pnAWWva5EGMXU7uVjFQ,"Cred Pay issue, even tho my cards are saved as per RBI guidelines I have to enter the card details everytime while paying via cred pay. The application force us to use UPI payment. Please fix this and don't use these cheap tricks.",2,0,4.0.1.6,2023-04-23 14:15:20,"
Hi Akash, we regret the inconvenience caused. It’s always important for us to keep up to our member's expectations. We would like to investigate the concern, please share your contact details with us at pearl@cred.club so that we can resolve the issue at the earliest.",2023-04-23 16:21:06
d9557bed-e47c-4c2b-8300-3f0b89821787,Flash Gaming,https://play-lh.googleusercontent.com/a-/ACB-R5Rz9CC0644BO16Ew5QC8z78DAfcpzMRFGspvHbv,Recent transactions in Statement dosent update,2,0,,2023-04-23 13:56:39,"
Hi Member, please write to us at pearl@cred.club and elaborate your query. We will connect with you right away to find out more about the issue you need assistance with, and resolve the same on priority.",2023-04-23 16:17:02
