reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
ec2f4c95-b4db-4261-acd3-8c899e9226f1,Ds SADANGI,https://play-lh.googleusercontent.com/a/AGNmyxZAQZy-eDToKHveNOjo4Eck7j84LtuzYwsn4adA=mo,Ac block hogeya he transaction nahi horahai he,2,0,,2023-04-23 17:29:31,"Hi Sadangi! We apologize for the disappointing experience you've had. We thank you for your feedback. Please contact us at support@jupiter.money with your registered email address for further examination. Kindly specify ""Play Store"" on the subject line for our reference. Thank you for your patience and cooperation. -BG",2023-04-23 17:34:25
03268d0f-8893-4fab-a95e-a9e631c41407,Ankit kushwaha,https://play-lh.googleusercontent.com/a-/ACB-R5T-UJy8-_Of_nfd930agV-rH0hubO4ax-AIx4WO4XU,I can't understand it it's a upi app or a neo bank when I see on npci third party Website i saw it here written are its a upi and when i get that inforamtion then i install app i open the app and here ask for kyc what the problem of app please respond me thankyou,2,0,,2023-04-22 13:17:59,"Hello Ankit! Jupiter is partnered directly with Federal for a zero-balance saving account. This is a Neo bank and like all other banks, full KYC is required for lifetime validity. In case you are facing issues with Video KYC. Please send mail to support@jupiter.money with the subject line Play Store for further assistance.
-KC",2023-04-22 14:04:26
29079612-0b21-4300-8dcd-19f7f0f42a9b,Aman Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5Turh_1vg3hvIc2YyOaOgoVItcycytxGeLHZ0ydmQ,Initially Jupiter was very good. But now it takes annual charges for using debit card even virtual debit card. So I will have to close my account 😞,2,0,2.0.14,2023-04-19 12:50:24,"We've recently introduced these charges keeping in mind that we're committed to enhancing banking experience. These charges will be levied for all the services linked to your account, which is a common industry practice & charged only by next year. -BG",2023-04-19 13:46:20
165a4fd2-5bce-4513-9954-7b2706a270da,Rahul Jaiswal,https://play-lh.googleusercontent.com/a/AGNmyxaEY7ag3xQ1pdfCndBT_ImiD61YUMHBlAA41xqo=mo,Name mistake,2,0,2.0.18,2023-04-19 12:32:14,"Hi Rahul! We sincerely apologise for the inconvenience caused. We would be obliged if you could share more details about your experience. Please send us an email to support@jupiter.money and mention ""Play Store"" on the subject line along with your contact details for our reference. We look forward to hearing from you. -BG",2023-04-19 13:37:37
b1e631a5-7a1d-4971-820e-906c5e1babfd,Lalit Ghosh,https://play-lh.googleusercontent.com/a-/ACB-R5QETGiLihsllNDwIJURv-49klCUZ-OxcT1l96V3YQ,"Customer care are not supportive, My account has been blocked without any notifications after inquiry not responding properly. I have mailed but not respond till now.",2,0,2.0.18,2023-04-18 21:13:16,"We understand the problem you are facing, Lalit. Please contact us at fraudoperations@jupiter.money via your registered email address. We will investigate the matter on priority and connect with you. Thank you.
-DC",2023-04-19 09:26:46
c0a5228b-a9d6-4bdf-9106-de2f5ce37465,Ayan Usmani,https://play-lh.googleusercontent.com/a/AGNmyxZrkT1VbKGQmmLr4mcj9rR5_A2I0yiBuwsE3DFRQIQ=mo,Stop working on the backend without any alerts or notices. Can't rely on this app if I were to travel anywhere cause hey it will stop working/processing anytime. Inform before you shut down the services for any amount of time.,2,0,2.0.18,2023-04-18 17:55:48,"Hello Ayan! We regret the inconvenience caused. We'd like to learn more about the problem and assist you accordingly. Please drop an email to support@jupiter.money mentioning ""Play store"" in the subject line. We shall get back to you at the earliest.
-BS",2023-04-18 18:40:56
0321a58b-331c-472f-ad18-39965b765b93,avinash sikhakolli,https://play-lh.googleusercontent.com/a-/ACB-R5Q4CUhbetS3u7aQalruN-zZqIy-5FSYKEaA8FeX,The gold pot is not working properly. Whenever I am going to sell gold it was showing processing and later it was showing failed. And the customer care is not responding properly,2,0,2.0.16,2023-04-17 21:26:48,"This was not supposed to happen, Avinash. Please do not worry, as we've already identified the issue that you faced and are working to get it fixed for you as soon as we can. We request your cooperation in the interim period.
-DC",2023-04-18 09:16:20
ff3b391d-c4fe-4b8c-81e0-2b745279e7f3,Dinesh Kumar Dinesh Kumar,https://play-lh.googleusercontent.com/a/AGNmyxb9XaXhugeYy1BhS9S6wXVWDERlhZHawM3CXxZk=mo,hhh,2,0,2.0.16,2023-04-17 14:45:31,"Sharing is caring, Dinesh. I request you to share your concern with us at 'support@jupiter.money' with the subject line 'Playstore'. We care, and that is why we're going to make sure this doesn't happen again.
-SA",2023-04-17 15:29:26
7e8b6fb2-780e-4895-b062-312044bd5d41,Hasan Abbas,https://play-lh.googleusercontent.com/a/AGNmyxbAy5HqKR3k1XGsuLcIv7BY45lUWcgAfFLuwUmr=mo,Too Longer distance my place to banks.,2,0,,2023-04-17 10:05:01,"Jupiter is a digital savings account. We are partnered with Federal Bank. Do reach out to us via email( support@jupiter.money), call( 86550-55086), or chat by navigating to the “help” section on the home screen of the Jupiter application and you will be directed to a customer support representative. We are always here to assist you.
-BS",2023-04-17 11:48:27
a0b96386-ff8b-4464-bf5f-ebec1db9c445,Biswajit Adhikari,https://play-lh.googleusercontent.com/a/AGNmyxZC1isp7oaO4XNom-sRs9FdtWfXcXE5txzXZ5Jj=mo,App are not login...,2,0,2.0.16,2023-04-15 22:12:36,"Your problem is our problem, Biswajit. And, we hate problems! We like to be looked at as 'solution driven' rather than being 'problematic'. Please write to us at 'support@jupiter.money' with the subject line 'Play Store' to take this forward. We promise to resolve the issue for you as soon as we can.
-DC",2023-04-16 09:24:39
