reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
40b740bd-59fb-4ec4-9142-3276599df1ca,Sanam Sarma,https://play-lh.googleusercontent.com/a-/ACB-R5SjbxmqYcFREvZdgxx-W0cz6deEMkuflgMPmwD6,good,4,0,1.6.2,2023-04-22 00:15:15,"Hi Sanam. Thank you very much! If you have any suggestions or ideas for improving the app, please feel free to email us at hello@freosave.com. We will strive to implement them and earn a five-star rating from you.",2023-04-24 13:08:04
97d0828f-b32b-46fb-a94d-5c5b41beef72,faisal Shiakh,https://play-lh.googleusercontent.com/a-/ACB-R5QjwkSStRJxYAfkG-l8IriPybkx_Zk5XsBQnfM4,nice pic 👍,4,0,1.6.1,2023-04-14 23:00:47,"Hello Faisal, we are pleased you enjoy using our application. If you have any suggestions or recommendations that would help us earn a 5-star rating, we would be grateful to receive them. Thank you for being so supportive.",2023-04-17 15:38:42
4dab4860-7b9d-40ce-874c-0ca4a09345f1,Suraj Patil,https://play-lh.googleusercontent.com/a-/ACB-R5R_PuLacJnTK8itN-9wbJ92SXqkFjBPfoGrPQmUig,Ok,4,0,1.6.0,2023-04-06 00:10:12,"Hi Suraj. Thank you for your review! If you have any suggestions on how we could improve and enhance your user experience, please don't hesitate to share them with us.",2023-04-10 11:42:06
bb6494d5-decb-42b2-974c-889bc5e41bf6,Sanket Gaikwad,https://play-lh.googleusercontent.com/a-/ACB-R5T35eGp_KsQuQlCpM7brxIZJA4YjzJyF0i3Egqu,🙂,4,0,1.6.0,2023-04-03 13:38:00,"Hi Sanket.
Thank you for rating us. Kindly let us know what updates or changes you would like to see in our app, to give us a 5 Star rating. You could write to us hello@freosave.com.",2023-04-04 16:32:46
143377d9-816c-43ea-9b81-cf1a9380a0d8,Dipin P,https://play-lh.googleusercontent.com/a-/ACB-R5R8euDpz2GYflxQ0Kp5S-JB9zMzgtbj7khoZMxudw,good,4,0,1.6.0,2023-04-03 06:23:13,"Hi Dipin. Thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write in to us at hello@freosave.com. We'll do our best to incorporate the same and earn a five-star rating from you.",2023-04-03 15:20:23
e52ec6e0-4ef8-4755-8b4c-4a2688672b9a,Abhishek Sahu,https://play-lh.googleusercontent.com/a-/ACB-R5SKsOwYkRJympdVNnFc8lKmDq_VZULRgP4CspiNsA,good SB Account,4,0,1.6.0,2023-03-30 07:24:38,Hi Abhishek. We are glad that you like our app. We'd very much appreciate it if you have any recommendations/suggestions for us to get a 5-star rating. Thank you very much.,2023-03-31 11:17:22
41faf7dc-bf73-4773-be82-07d0eeb8fbfb,Sathwara Parag,https://play-lh.googleusercontent.com/a/AGNmyxbMqIwHBdZY5oHim2pEwhmZAdCXsLZac-ZHuWaZ=mo,Nice,4,0,,2023-03-19 15:36:53,"Hi Sathwara. Thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write in to us at hello@freosave.com. We'll do our best to incorporate the same and earn a five-star rating from you.",2023-03-20 12:26:13
637c8a8b-9222-40e0-907f-459e7c843f15,Utkarsh Jaiswal,https://play-lh.googleusercontent.com/a-/ACB-R5QdotT2WrHh6S4gozQIBhw6WQU1YtNcxQ4l_91e,Best,4,0,1.5.9,2023-03-06 10:45:39,"Hi Utkarsh. Thank you! If you enjoy using the app, please rate us 5 stars. It would encourage us to continue improving the product!",2023-03-06 17:43:31
ea655fa6-ad96-4e3d-9a07-8bb7152238fa,krishnakant saket,https://play-lh.googleusercontent.com/a-/ACB-R5QC8HwquQIK_EDnK335_GfrTYUTTnfHsRtJ9b9Oew,nice,4,0,1.5.9,2023-03-05 08:19:56,"Hi Krishna Kant. Thanks a lot! If you'd like to suggest a feature or an improvement to the app, please write in to us at hello@freosave.com. We'll do our best to incorporate the same and earn a five-star rating from you.",2023-03-06 17:44:36
f7e9be70-804a-4682-80f6-240a233e9816,Fz Fz,https://play-lh.googleusercontent.com/a-/ACB-R5TUB8Sg9wmLGlvG6g68LUrZFvA9_9wSC4AjWh49,When is the scan and pay upi feature going to be included as payment method,4,0,1.5.9,2023-02-28 20:01:08,"Hi, thank you for your suggestions. We will try and incorporate them in upcoming versions.",2023-03-01 16:14:24
